Benutzername,Nickname,0
Benutzername,Pseudonym,0
Benutzeroberfläche,Bedienoberfläche,0
Benutzeroberfläche,Benutzungsoberfläche,0
Benutzerordnung,(Be-)Nutzungsordnung,0
Benutzerportal,Benutzungsportal,0
Benutzerschnittstelle,Interaktionsschnittstelle,0
Benutzerverwaltung,Kontoverwaltung,0
Benutzerverwaltung,Zugangsverwaltung,0
Beobachter,beobachtende Person,0
Beobachtergruppe,Beobachtendengruppe,0
Berater,Sie werden beraten von,0
Berater,beratende Person,0
Berater,die Beratung erfolgt durch,0
Beratertätigkeit,Beratung,0
Beratertätigkeit,beratende Tätigkeit,0
Beraterverzeichnis,Verzeichnis beratender Personen,0
Berechtigter,berechtigte Person,0
Bergführer,noch kein passender Begriff gefunden,0
Bergführer,senden Sie Ihren Vorschlag über das Kontaktformular (klick),0
Bergsteiger,Bergbegeisterte,0
Bergsteiger,bergsteigende Person,0
Berichterstatter,Bericht erstattende Person,0
Berichterstatter,berichtende Person,0
Berliner,die Berliner Bevölkerung,0
Berufsanfänger,Berufsunerfahrene,0
Berufsanfänger,berufseinsteigende Person,0
Berufskraftfahrer,"Berufskraftfahrende [themify_icon icon=""fas fa-info-circle"" icon_color=""#9ec1a3""]Begriff wird z.B. von TÜV Nord offiziell benutzt",0
Berufskraftfahrer,qualifizierte fahrzeugführende Person (nach BKrFQG),0
Berufsschüler,an einer Berufsschule Lernende,0
Berufsschüler,auszubildende Person,0
Berufsschüler,beruflernende Person,0
Berufsschüler,eine Berufsschule Besuchende,0
Beschuldigter,beschuldigte Person,0
Beschwerdeführer,beschwerdeführende Person,0
Beschäftigter,Arbeitskraft,0
Beschäftigter,Person im Beschäftigungsverhältnis,0
Beschäftigter,angestellte Person,0
Beschäftigter,beschäftigte Person,0
Besitzer,besitzhabende Person,0
Besitzer von Immobilieneigentum,Immobilien besitzende Person,0
Bestatter,Fachkraft für Bestattungen,0
Besteller,Kundschaft,0
Besteller,bestellende Person,0
Besucher,Besuche,0
Besucher,"Gäste [themify_icon icon=""fas fa-info-circle"" icon_color=""#9ec1a3""]siehe Anmerkung unter 'Gäste'",0
Besucher,Publikum,0
Besucher,besuchende Person,0
Besucheranschrift,Besuchsanschrift,0
Besuchergruppe,Besuchsgruppe,0
Besuchermagnet,Anziehungspunkt,0
Besuchermagnet,Besuchsmagnet,0
Besuchermagnet,Publikumsmagnet,0
Besuchermagnet,Sehenswürdigkeit,0
Besuchermagnet,Tourismusmagnet,0
Besucherparkplatz,Besuchsparkplatz,0
Besucherrückgang,Rückgang der Besuche,0
Besucherrückgang,sinkende Nachfrage,0
Besucherrückgang,wurde weniger frequentiert als im Jahr zuvor,0
Besucherstrom,Publikumsstrom,0
Besucherzahl,Besuchszahl,0
Besucherzahl,Frequentierung,0
Besucherzahl,Gästezahlen,0
Besucherzahl,Inanspruchnahme,0
Besucherzahl,Interesse,0
Besucherzahl,Klickzahl,0
Betrachter,betrachtende Person,0
Betreiber,Betrieb,0
Betreiber,Betriebsgesellschaft,0
Betreiber,betreibende Firma,0
Betreuer,Betreuungsperson,0
Betreuer,Betreuungspersonal,0
Betriebsarzt,Betriebsärztlicher Dienst,0
Betriebsrat,"Mitglied des Betriebsrates [themify_icon icon=""fas fa-info-circle"" icon_color=""#9ec1a3""]s. dazu auch FAQ ""Muss ich Betriebsrat gendern?""",0
Betriebsräte,Mitarbeitendenvertretung,0
